1,13315,╦╠│д╞╗,╛╛┴░─о,д▐д─д▐дид┴дшдж,049-1512,╛╛┴░╖┤╛╛┴░─о╗·╩б╗│г▓г┤г╕,01394-2-2275,E140бы06бь50.2бэN41бы25бь38.3бэ,E140бы06бь37.5бэ41бы25бь47.6бэ
1,13323,╦╠│д╞╗,╩б┼ч─о,д╒дпд╖д▐д┴дшдж,049-1312,╛╛┴░╖┤╩б┼ч─о╗·╩б┼чг╕г▓г░,01394-7-3001,E140бы15бь18.0бэN41бы28бь51.7бэ,E140бы15бь05.3бэ41бы29бь01.0бэ
1,13331,╦╠│д╞╗,├╬╞т─о,д╖дъджд┴д┴дшдж,049-1103,╛х░ы╖┤├╬╞т─о╗·╜┼╞тг▓г▒б▌г▒,01392-5-6161,E140бы25бь20.8бэN41бы35бь43.3бэ,E140бы25бь08.0бэ41бы35бь52.5бэ
1,13340,╦╠│д╞╗,╠┌╕┼╞т─о,днд│д╩ддд┴дшдж,049-0422,╛х░ы╖┤╠┌╕┼╞т─о╗·╦▄─ог▓г▒г╕,01392-2-3131,E140бы26бь28.3бэN41бы40бь31.9бэ,E140бы26бь15.5бэ41бы40бь41.1бэ
1,13358,╦╠│д╞╗,╛х░ы─о,длд▀ддд╜д┴дшдж,049-0162,╛х░ы╖┤╛х░ы─о├ц▒√г▒б▌г│б▌г▒г░,0138-73-3111,E140бы39бь23.4бэN41бы49бь16.6бэ,E140бы39бь10.5бэ41бы49бь25.8бэ
1,13366,╦╠│д╞╗,┬ч╠ю─о,дкдкд╬д┴дшдж,041-1201,╡╡┼─╖┤┬ч╠ю─о╦▄─ог▒г╖г╡,0138-77-8811,E140бы38бь50.5бэN41бы52бь50.1бэ,E140бы38бь37.6бэ41бы52бь59.2бэ
1,13374,╦╠│д╞╗,╝╖╚╙─о,д╩д╩дид┴дшдж,041-1111,╡╡┼─╖┤╝╖╚╙─о╗·╦▄─ог╡г╢г╕б▌г│,0138-65-2511,E140бы41бь52.2бэN41бы53бь34.6бэ,E140бы41бь39.3бэ41бы53бь43.7бэ
1,13391,╦╠│д╞╗,╕═░ц─о,д╚ддд┴дшдж,041-0305,╡╡┼─╖┤╕═░ц─о╗·┤█─ог│,0138-82-2111,E141бы00бь30.8бэN41бы42бь48.0бэ,E141бы00бь17.8бэ41бы42бь57.2бэ
1,13404,╦╠│д╞╗,╖├╗│─о,дид╡дєд┴дшдж,041-0525,╡╡┼─╖┤╖├╗│─о╗·╞№е╬╔═г▒г▓г╖,0138-85-2331,E141бы06бь41.7бэN41бы47бь05.9бэ,E141бы06бь28.7бэ41бы47бь15.1бэ
1,13412,╦╠│д╞╗,╞╬╦б▓┌┬╝,д╚д╔д█д─д▒дрдщ,041-0611,╡╡┼─╖┤╞╬╦б▓┌┬╝╗·╔═─ог▒г╡г╢б▌г▒,0138-86-2111,E141бы08бь42.7бэN41бы49бь48.9бэ,E141бы08бь29.7бэ41бы49бь58.1бэ
1,13421,╦╠│д╞╗,╞ю│¤╔Ї─о,д▀д╩д▀длдфд┘д┴дшдж,041-1611,│¤╔Ї╖┤╞ю│¤╔Ї─о╗·└ю╡тг▒г╡г▓г░,01372-2-5111,E140бы58бь24.8бэN41бы54бь09.7бэ,E140бы58бь11.8бэ41бы54бь18.9бэ
1,13439,╦╠│д╞╗,╝п╔Ї─о,д╖длд┘д┴дшдж,041-1403,│¤╔Ї╖┤╝п╔Ї─о╗·╡▄╔═г▓г╣г╣,01372-7-2111,E140бы49бь10.3бэN42бы02бь08.7бэ,E140бы48бь57.3бэ42бы02бь17.8бэ
1,13447,╦╠│д╞╗,║╜╕╢─о,д╡дядщд┴дшдж,049-2206,│¤╔Ї╖┤║╜╕╢─о╗·┼┘╣║║ъг┤г│б▌г┤,01374-8-3111,E140бы40бь15.4бэN42бы07бь16.5бэ,E140бы40бь02.5бэ42бы07бь25.6бэ
1,13455,╦╠│д╞╗,┐╣─о,дтдъд▐д┴,049-2326,│¤╔Ї╖┤┐╣─о╗·╕ц╣м─ог▒г┤г┤б▌г▒,01374-2-2181,E140бы34бь47.5бэN42бы06бь07.5бэ,E140бы34бь34.6бэ42бы06бь16.6бэ
1,13463,╦╠│д╞╗,╚м▒└─о,дфдпдтд┴дшдж,049-3111,╗│▒█╖┤╚м▒└─о╜╗╜щ─ог▒г│г╕,01376-2-2111,E140бы16бь08.1бэN42бы15бь11.7бэ,E140бы15бь55.3бэ42бы15бь20.7бэ
1,13471,╦╠│д╞╗,─╣╦№╔Ї─о,дкд╖дфд▐дєд┘д┴дшдж,049-3521,╗│▒█╖┤─╣╦№╔Ї─о╗·─╣╦№╔Їг┤г╡г│б▌г▒,01377-2-2451,E140бы23бь03.6бэN42бы30бь39.8бэ,E140бы22бь50.7бэ42бы30бь48.7бэ
1,13617,╦╠│д╞╗,╣╛║╣─о,дид╡д╖д┴дшдж,043-0034,█╪╗│╖┤╣╛║╣─о╗·├ц▓╬─ог▒г╣г│б▌г▒,01395-2-1020,E140бы07бь51.2бэN41бы51бь58.3бэ,E140бы07бь38.5бэ41бы52бь07.4бэ
1,13625,╦╠│д╞╗,╛хе╬╣ё─о,длд▀д╬дпд╦д┴дшдж,049-0611,█╪╗│╖┤╛хе╬╣ё─о╗·┬ч╬▒г▒г░г░,01395-5-2311,E140бы07бь26.5бэN41бы47бь56.4бэ,E140бы07бь13.8бэ41бы48бь05.5бэ
1,13633,╦╠│д╞╗,╕№┬Ї╔Ї─о,двд─д╡д╓д┴дшдж,043-1113,█╪╗│╖┤╕№┬Ї╔Ї─о┐╖─ог▓г░г╖,01396-4-3311,E140бы13бь43.9бэN41бы55бь04.9бэ,E140бы13бь31.1бэ41бы55бь14.0бэ
1,13641,╦╠│д╞╗,▓╡╔Ї─о,дкд╚д┘д┴дшдж,043-0103,╝д╗╓╖┤▓╡╔Ї─о╗·╬╨─ог│г╕г╕,01396-2-2311,E140бы08бь20.2бэN41бы57бь56.7бэ,E140бы08бь07.4бэ41бы58бь05.7бэ
1,13650,╦╠│д╞╗,╖з└╨─о,дпд▐ддд╖д┴дшдж,043-0415,╝д╗╓╖┤╖з└╨─о╗·║м║ъг▒г▒г╢,01398-2-3111,E139бы59бь11.2бэN42бы07бь35.6бэ,E139бы58бь58.5бэ42бы07бь44.6бэ
1,13668,╦╠│д╞╗,┬ч└о─о,д┐ддд╗ддд┴дшдж,043-0504,╡╫▒є╖┤┬ч└о─о╗·┼╘г┤г▓г╖,01398-4-5511,E139бы49бь29.8бэN42бы13бь28.3бэ,E139бы49бь17.1бэ42бы13бь37.2бэ
1,13676,╦╠│д╞╗,▒№┐м─о,дкдпд╖дъд┴дшдж,043-1401,▒№┐м╖┤▒№┐м─о╗·▒№┐мг╕г░г╢,01397-2-3111,E139бы31бь03.2бэN42бы10бь10.8бэ,E139бы30бь50.6бэ42бы10бь19.7бэ
1,13684,╦╠│д╞╗,└е├к─о,д╗д┐д╩д┴дшдж,049-4800,└е├к╖┤└е├к─о╗·╦▄─ог╖г▒г╣,01378-7-3311,E139бы51бь24.1бэN42бы26бь54.0бэ,E139бы51бь11.3бэ42бы27бь02.8бэ,
1,13692,╦╠│д╞╗,╦╠█╪╗│─о,днд┐д╥дфд▐д┴дшдж,049-4501,└е├к╖┤╦╠█╪╗│─о╗·╞┴┼чг╢г│б▌г▒,01378-4-5111,E139бы53бь10.9бэN42бы24бь53.2бэ,E139бы52бь58.1бэ42бы25бь02.0бэ,
1,13706,╦╠│д╞╗,║г╢т─о,ддд▐длд═д┴дшдж,049-4308,└е├к╖┤║г╢т─о╗·║г╢тг┤г╕б▌г▒,01378-2-0111,E140бы00бь43.8бэN42бы25бь36.1бэ,E140бы00бь31.0бэ42бы25бь45.0бэ,
1,13919,╦╠│д╞╗,┼ч╦╥┬╝,д╖д▐д▐дндрдщ,048-0621,┼ч╦╥╖┤┼ч╦╥┬╝╗·╟ёг╕г│б▌г▒,0136-75-6211,E140бы03бь54.1бэN42бы41бь53.3бэ,E140бы03бь41.2бэ42бы42бь02.1бэ,
1,13927,╦╠│д╞╗,╝ў┼╘─о,д╣д─д─д┴дшдж,048-0406,╝ў┼╘╖┤╝ў┼╘─о╗·┼╧┼ч─ог▒г┤г░б▌г▒,0136-62-2511,E140бы13бь56.8бэN42бы47бь17.6бэ,E140бы13бь43.9бэ42бы47бь26.3бэ,
1,13935,╦╠│д╞╗,╣ї╛╛╞т─о,дпдэд▐д─д╩ддд┴дшдж,048-0101,╝ў┼╘╖┤╣ї╛╛╞т─о╗·╣ї╛╛╞тг│г░г▓б▌г▒,0136-72-3311,E140бы18бь40.4бэN42бы39бь54.7бэ,E140бы18бь27.5бэ42бы40бь03.5бэ,
1,13943,╦╠│д╞╗,═Ў▒█─о,дщдєд│д╖д┴дшдж,048-1301,░ы├л╖┤═Ў▒█─о═Ў▒█─ог▓г╡г╕б▌г╡,0136-57-5111,E140бы31бь55.1бэN42бы48бь23.3бэ,E140бы31бь42.1бэ42бы48бь32.1бэ,
1,13951,╦╠│д╞╗,е╦е╗е│─о,д╦д╗д│д┴дшдж,048-1501,░║┼─╖┤е╦е╗е│─о╗·╔┘╗╬╕лг┤г╖,0136-44-2121,E140бы41бь28.2бэN42бы48бь07.4бэ,E140бы41бь15.1бэ42бы48бь16.2бэ,
1,13960,╦╠│д╞╗,┐┐╝э┬╝,д▐д─длдъдрдщ,048-1631,░║┼─╖┤┐┐╝э┬╝╗·┐┐╝эг▒г▒г╕,0136-45-2121,E140бы48бь25.8бэN42бы45бь36.3бэ,E140бы48бь12.7бэ42бы45бь45.1бэ,
1,13978,╦╠│д╞╗,╬▒╝ў┼╘┬╝,дыд╣д─дрдщ,048-1731,░║┼─╖┤╬▒╝ў┼╘┬╝╗·╬▒╝ў┼╘г▒г╖г╡,0136-46-3131,E140бы52бь44.3бэN42бы44бь04.8бэ,E140бы52бь31.2бэ42бы44бь13.6бэ,
1,13986,╦╠│д╞╗,┤ю╠╨╩╠─о,дндтд┘д─д┴дшдж,044-0201,░║┼─╖┤┤ю╠╨╩╠─о╗·┤ю╠╨╩╠г▒г▓г│,0136-33-2211,E140бы56бь16.8бэN42бы47бь33.4бэ,E140бы56бь03.6бэ42бы47бь42.2бэ,
1,13994,╦╠│д╞╗,╡■╢╦─о,дндшджд┤дпд┴дшдж,044-0101,░║┼─╖┤╡■╢╦─о╗·╡■╢╦г╡г▓г╖,0136-42-2111,E140бы53бь16.3бэN42бы51бь19.0бэ,E140бы53бь03.2бэ42бы51бь27.8бэ,
1,14001,╦╠│д╞╗,╢ц├╬░┬─о,дпд─д┴дфдєд┴дшдж,044-0001,░║┼─╖┤╢ц├╬░┬─о╦╠г▒╛Є┼ьг│б▌г│,0136-22-1121,E140бы45бь44.7бэN42бы53бь57.1бэ,E140бы45бь31.6бэ42бы54бь05.8бэ,
1,14010,╦╠│д╞╗,╢ж╧┬─о,дндшдждяд┴дшдж,048-2202,┤ф╞т╖┤╢ж╧┬─о╞ю╦┌╗ўг│г╕б▌г▓,0135-73-2011,E140бы36бь55.7бэN42бы58бь38.5бэ,E140бы36бь42.6бэ42бы58бь47.2бэ,
1,14028,╦╠│д╞╗,┤ф╞т─о,дддяд╩ддд┴дшдж,045-0022,┤ф╞т╖┤┤ф╞т─о╗·└╢╜╗г▓г╡г╕,0135-62-1011,E140бы30бь46.3бэN42бы58бь33.7бэ,E140бы30бь33.2бэ42бы58бь42.4бэ,
1,14036,╦╠│д╞╗,╟ё┬╝,д╚д▐дъдрдщ,045-0202,╕┼▒з╖┤╟ё┬╝┬ч╗·│¤╛┬┬╝╗·▒▒╩╠г▒г╣г▒б▌г╖,0135-75-2021,E140бы30бь09.0бэN43бы03бь38.7бэ,E140бы29бь55.9бэ43бы03бь47.4бэ,
1,14044,╦╠│д╞╗,┐└╖├╞т┬╝,длдтдид╩дддрдщ,045-0301,╕┼▒з╖┤┐└╖├╞т┬╝┬ч╗·┐└╖├╞т┬╝г╕г▒,0135-76-5011,E140бы26бь04.5бэN43бы08бь28.9бэ,E140бы25бь51.4бэ43бы08бь37.5бэ,
1,14052,╦╠│д╞╗,└╤├░─о,д╖дфд│д┐дєд┴дшдж,046-0201,└╤├░╖┤└╤├░─о┬ч╗·╚■╣ё─о╗·┴е┤┬г┤г╕б▌г╡,0135-44-2111,E140бы36бь06.8бэN43бы17бь46.3бэ,E140бы35бь53.6бэ43бы17бь54.9бэ,
1,14061,╦╠│д╞╗,╕┼╩┐─о,д╒дыд╙дщд┴дшдж,046-0121,╕┼╩┐╖┤╕┼╩┐─о┬ч╗·╔═─ог┤г░б▌г┤,0135-42-2181,E140бы38бь33.3бэN43бы15бь46.1бэ,E140бы38бь20.1бэ43бы15бь54.7бэ,
1,14079,╦╠│д╞╗,┐╬╠┌─о,д╦днд┴дшдж,048-2406,═╛╗╘╖┤┐╬╠┌─о└╛─ог▒б▌г▒,0135-32-2511,E140бы46бь03.8бэN43бы09бь06.4бэ,E140бы45бь50.6бэ43бы09бь15.0бэ,
1,14087,╦╠│д╞╗,═╛╗╘─о,дшддд┴д┴дшдж,046-0015,═╛╗╘╖┤═╛╗╘─о─л╞№─ог▓г╢,0135-23-2141,E140бы47бь13.9бэN43бы11бь33.7бэ,E140бы47бь00.7бэ43бы11бь42.3бэ,
1,14095,╦╠│д╞╗,└╓░ц└ю┬╝,двдлдддмдядрдщ,046-0501,═╛╗╘╖┤└╓░ц└ю┬╝╗·└╓░ц└юг╖г┤б▌г▓,0135-34-6211,E140бы49бь01.5бэN43бы04бь51.2бэ,E140бы48бь48.3бэ43бы04бь59.9бэ,
1,14214,╦╠│д╞╗,╦╠┬╝,днд┐дрдщ,068-1213,╢ї├╬╖┤╦╠┬╝╗·└╓└юг╡г╣г│б▌г▒,0126-56-2001,E141бы42бь00.9бэN43бы15бь35.4бэ,E141бы41бь47.4бэ43бы15бь44.1бэ,
1,14222,╦╠│д╞╗,╖к┬Ї─о,дпдъд╡дяд┴дшдж,068-0123,╢ї├╬╖┤╖к┬Ї─о┼ь╦▄─ог▓г▒,0126-45-2411,E141бы44бь58.2бэN43бы07бь09.7бэ,E141бы44бь44.7бэ43бы07бь18.5бэ,
1,14231,╦╠│д╞╗,╞ю╦┌─о,д╩дєд▌дэд┴дшдж,069-0237,╢ї├╬╖┤╞ю╦┌─о▒╔─ог│б▌г▓б▌г▒,011-378-2121,E141бы39бь14.2бэN43бы03бь39.8бэ,E141бы39бь00.8бэ43бы03бь48.6бэ,
1,14249,╦╠│д╞╗,╞р░ц╣╛─о,д╩дддид┴дшдж,079-0300,╢ї├╬╖┤╞р░ц╣╛─о╗·╞р░ц╣╛г▒г▒,0125-65-2111,E141бы53бь11.8бэN43бы25бь21.1бэ,E141бы52бь58.2бэ43бы25бь29.8бэ,
1,14257,╦╠│д╞╗,╛х║╜└ю─о,длд▀д╣д╩дмдяд┴дшдж,073-0200,╢ї├╬╖┤╛х║╜└ю─о╗·╛х║╜└ю─ог┤г░б▌г▒г░,0125-62-2011,E141бы59бь17.2бэN43бы28бь48.3бэ,E141бы59бь03.6бэ43бы28бь57.0бэ,
1,14273,╦╠│д╞╗,═│┐╬─о,дцд╦д┴дшдж,069-1204,═╝─е╖┤═│┐╬─о┐╖╕ўг▓г░г░,01238-3-2111,E141бы47бь38.8бэN42бы59бь49.0бэ,E141бы47бь25.3бэ42бы59бь57.8бэ,
1,14281,╦╠│д╞╗,─╣╛┬─о,д╩дмд╠д▐д┴дшдж,069-1300,═╝─е╖┤─╣╛┬─о╗╘│╣├╧г▒г╖г│г╕,01238-8-2111,E141бы41бь55.9бэN43бы00бь27.1бэ,E141бы41бь42.5бэ43бы00бь35.9бэ,
1,14290,╦╠│д╞╗,╖к╗│─о,дпдъдфд▐д┴дшдж,069-1512,═╝─е╖┤╖к╗│─о╛╛╔ўг│б▌г▓г╡г▓,01237-2-1111,E141бы47бь15.3бэN43бы03бь13.3бэ,E141бы47бь01.8бэ43бы03бь22.1бэ,
1,14303,╦╠│д╞╗,╖ю╖┴─о,д─дндмд┐д┴дшдж,061-0500,│Є╕═╖┤╖ю╖┴─ог▒г▓г▒г╣,0126-53-2321,E141бы40бь23.3бэN43бы20бь09.8бэ,E141бы40бь09.8бэ43бы20бь18.5бэ,
1,14311,╦╠│д╞╗,▒║▒▒─о,дждщджд╣д┴дшдж,061-0600,│Є╕═╖┤▒║▒▒─о╗·ежещеже╣е╩едг▒г╕г│б▌г▒г╡,0125-68-2111,E141бы49бь21.5бэN43бы25бь39.8бэ,E141бы49бь08.0бэ43бы25бь48.5бэ,
1,14320,╦╠│д╞╗,┐╖╜╜─┼└ю─о,д╖дєд╚д─длдяд┴дшдж,073-1103,│Є╕═╖┤┐╖╜╜─┼└ю─о╗·├ц▒√г│г░г▒б▌г▒,0125-76-2131,E141бы52бь51.0бэN43бы32бь44.8бэ,E141бы52бь37.4бэ43бы32бь53.4бэ
